lat,lon,crs,TX35bc_anom
56.5,-66.5,b'',0.3041666666666667
56.5,-65.5,b'',0.2479166666666667
56.5,-64.5,b'',0.24375000000000002
56.5,-63.5,b'',0.24375
56.5,-62.5,b'',0.3125
56.5,-61.5,b'',0.39166666666666666
56.5,-60.5,b'',0.0
56.5,-59.5,b'',0.0
56.5,-58.5,b'',0.0
56.5,-57.5,b'',0.0
56.5,-56.5,b'',0.0
56.5,-55.5,b'',0.0
56.5,-54.5,b'',0.0
56.5,-53.5,b'',0.0
56.5,-52.5,b'',0.0
56.5,-51.5,b'',0.0
56.5,-50.5,b'',0.0
56.5,-49.5,b'',0.0
56.5,-48.5,b'',0.0
56.5,-47.5,b'',0.0
56.5,-46.5,b'',0.0
56.5,-45.5,b'',0.0
56.5,-44.5,b'',0.0
56.5,-43.5,b'',0.0
56.5,-42.5,b'',0.0
56.5,-41.5,b'',0.0
56.5,-40.5,b'',0.0
56.5,-39.5,b'',0.0
56.5,-38.5,b'',0.0
56.5,-37.5,b'',0.0
56.5,-36.5,b'',0.0
56.5,-35.5,b'',0.0
56.5,-34.5,b'',0.0
56.5,-33.5,b'',0.0
56.5,-32.5,b'',0.0
56.5,-31.5,b'',0.0
56.5,-30.5,b'',0.0
56.5,-29.5,b'',0.0
56.5,-28.5,b'',0.0
56.5,-27.5,b'',0.0
56.5,-26.5,b'',0.0
56.5,-25.5,b'',0.0
56.5,-24.5,b'',0.0
56.5,-23.5,b'',0.0
56.5,-22.5,b'',0.0
56.5,-21.5,b'',0.0
56.5,-20.5,b'',0.0
56.5,-19.5,b'',0.0
56.5,-18.5,b'',0.0
56.5,-17.5,b'',0.0
56.5,-16.5,b'',0.0
56.5,-15.5,b'',0.0
56.5,-14.5,b'',0.0
56.5,-13.5,b'',0.0
56.5,-12.5,b'',0.0
56.5,-11.5,b'',0.0
56.5,-10.5,b'',0.0
56.5,-9.5,b'',0.0
56.5,-8.5,b'',0.0
56.5,-7.5,b'',0.0
56.5,-6.5,b'',0.0
56.5,-5.5,b'',0.0
56.5,-4.5,b'',0.0
56.5,-3.5,b'',0.006250000000000001
56.5,-2.5,b'',0.0
56.5,-1.5,b'',0.0
56.5,-0.5,b'',0.0
56.5,0.5,b'',0.0
56.5,1.5,b'',0.0
56.5,2.5,b'',0.0
56.5,3.5,b'',0.0
56.5,4.5,b'',0.0
56.5,5.5,b'',0.0
56.5,6.5,b'',0.0
56.5,7.5,b'',0.0
56.5,8.5,b'',0.03125
56.5,9.5,b'',0.15833333333333333
56.5,10.5,b'',0.07083333333333335
56.5,11.5,b'',0.0
56.5,12.5,b'',0.25416666666666665
56.5,13.5,b'',0.3354166666666667
56.5,14.5,b'',0.23749999999999996
56.5,15.5,b'',0.21458333333333335
56.5,16.5,b'',0.03958333333333334
56.5,17.5,b'',0.0
56.5,18.5,b'',0.0
56.5,19.5,b'',0.0
56.5,20.5,b'',0.0
56.5,21.5,b'',0.14791666666666667
56.5,22.5,b'',0.41041666666666665
56.5,23.5,b'',0.93125
56.5,24.5,b'',1.4916666666666665
56.5,25.5,b'',1.5270833333333336
56.5,26.5,b'',1.5479166666666666
56.5,27.5,b'',1.3687500000000001
56.5,28.5,b'',1.5416666666666667
56.5,29.5,b'',1.5104166666666663
56.5,30.5,b'',1.9020833333333336
56.5,31.5,b'',1.7520833333333334
56.5,32.5,b'',1.4479166666666667
56.5,33.5,b'',1.2604166666666667
56.5,34.5,b'',1.5291666666666666
56.5,35.5,b'',1.6583333333333332
56.5,36.5,b'',2.0437499999999997
56.5,37.5,b'',2.13125
56.5,38.5,b'',2.297916666666667
56.5,39.5,b'',2.558333333333333
56.5,40.5,b'',3.1666666666666665
56.5,41.5,b'',3.4249999999999994
56.5,42.5,b'',3.385416666666666
56.5,43.5,b'',3.2666666666666675
56.5,44.5,b'',3.6166666666666667
56.5,45.5,b'',4.25625
56.5,46.5,b'',4.54375
56.5,47.5,b'',4.76875
56.5,48.5,b'',4.631249999999999
56.5,49.5,b'',4.670833333333334
56.5,50.5,b'',4.995833333333332
56.5,51.5,b'',5.833333333333332
56.5,52.5,b'',5.658333333333334
56.5,53.5,b'',6.191666666666667
56.5,54.5,b'',6.3125
56.5,55.5,b'',5.920833333333333
56.5,56.5,b'',5.591666666666666
56.5,57.5,b'',4.754166666666667
56.5,58.5,b'',4.310416666666666
56.5,59.5,b'',3.820833333333334
56.5,60.5,b'',4.356249999999999
56.5,61.5,b'',5.666666666666667
56.5,62.5,b'',6.724999999999999
56.5,63.5,b'',6.218750000000001
56.5,64.5,b'',5.977083333333334
56.5,65.5,b'',6.004166666666666
56.5,66.5,b'',5.864583333333333
56.5,67.5,b'',5.702083333333333
56.5,68.5,b'',5.918749999999999
56.5,69.5,b'',5.58125
56.5,70.5,b'',5.770833333333333
56.5,71.5,b'',5.783333333333332
56.5,72.5,b'',5.466666666666668
56.5,73.5,b'',5.23125
56.5,74.5,b'',5.185416666666666
56.5,75.5,b'',5.079166666666667
56.5,76.5,b'',5.129166666666666
56.5,77.5,b'',5.300000000000001
56.5,78.5,b'',4.660416666666667
56.5,79.5,b'',4.689583333333334
56.5,80.5,b'',4.2333333333333325
56.5,81.5,b'',4.033333333333334
56.5,82.5,b'',4.308333333333333
56.5,83.5,b'',4.183333333333333
56.5,84.5,b'',4.564583333333332
56.5,85.5,b'',4.00625
56.5,86.5,b'',4.6499999999999995
56.5,87.5,b'',5.420833333333333
56.5,88.5,b'',5.135416666666666
56.5,89.5,b'',4.891666666666667
56.5,90.5,b'',4.949999999999999
56.5,91.5,b'',4.179166666666666
56.5,92.5,b'',3.283333333333333
56.5,93.5,b'',4.347916666666667
56.5,94.5,b'',3.1791666666666667
56.5,95.5,b'',4.7
56.5,96.5,b'',5.187499999999999
56.5,97.5,b'',5.1125
56.5,98.5,b'',5.197916666666666
56.5,99.5,b'',4.7250000000000005
56.5,100.5,b'',4.027083333333334
56.5,101.5,b'',3.36875
56.5,102.5,b'',4.652083333333333
56.5,103.5,b'',5.625
56.5,104.5,b'',6.1937500000000005
56.5,105.5,b'',5.34375
56.5,106.5,b'',5.029166666666666
56.5,107.5,b'',5.691666666666666
56.5,108.5,b'',3.7395833333333335
56.5,109.5,b'',1.4291666666666665
56.5,110.5,b'',1.1604166666666667
56.5,111.5,b'',1.3875000000000002
56.5,112.5,b'',1.9083333333333332
56.5,113.5,b'',0.7291666666666666
56.5,114.5,b'',0.9583333333333334
56.5,115.5,b'',1.7104166666666665
56.5,116.5,b'',0.8624999999999999
56.5,117.5,b'',0.2916666666666667
56.5,118.5,b'',0.5125
56.5,119.5,b'',0.3895833333333334
56.5,120.5,b'',0.74375
56.5,121.5,b'',1.6666666666666667
56.5,122.5,b'',1.5250000000000001
56.5,123.5,b'',0.6749999999999999
56.5,124.5,b'',1.1458333333333337
56.5,125.5,b'',0.8562499999999998
56.5,126.5,b'',0.6270833333333332
56.5,127.5,b'',0.4312500000000001
56.5,128.5,b'',0.5416666666666666
56.5,129.5,b'',0.31875
56.5,130.5,b'',0.5458333333333335
56.5,131.5,b'',0.6125
56.5,132.5,b'',0.40625
56.5,133.5,b'',0.7083333333333334
56.5,134.5,b'',0.5791666666666666
56.5,135.5,b'',0.5437499999999998
56.5,136.5,b'',0.11666666666666665
56.5,137.5,b'',0.0625
56.5,138.5,b'',0.03125000000000001
56.5,139.5,b'',0.0
56.5,140.5,b'',0.0
56.5,141.5,b'',0.0
56.5,142.5,b'',0.0
56.5,143.5,b'',0.0
56.5,144.5,b'',0.0
56.5,145.5,b'',0.0
56.5,146.5,b'',0.0
56.5,147.5,b'',0.0
56.5,148.5,b'',0.0
56.5,149.5,b'',0.0
56.5,150.5,b'',0.0
56.5,151.5,b'',0.0
56.5,152.5,b'',0.0
56.5,153.5,b'',0.0
56.5,154.5,b'',0.0
56.5,155.5,b'',0.0
56.5,156.5,b'',0.0
56.5,157.5,b'',0.0
56.5,158.5,b'',0.0
56.5,159.5,b'',0.0
56.5,160.5,b'',0.0020833333333333333
56.5,161.5,b'',0.03541666666666667
56.5,162.5,b'',0.01875
56.5,163.5,b'',0.0
56.5,164.5,b'',0.0
56.5,165.5,b'',0.0
56.5,166.5,b'',0.0
56.5,167.5,b'',0.0
56.5,168.5,b'',0.0
56.5,169.5,b'',0.0
56.5,170.5,b'',0.0
56.5,171.5,b'',0.0
56.5,172.5,b'',0.0
56.5,173.5,b'',0.0
56.5,174.5,b'',0.0
56.5,175.5,b'',0.0
56.5,176.5,b'',0.0
56.5,177.5,b'',0.0
56.5,178.5,b'',0.0
56.5,179.5,b'',0.0
57.5,-179.5,b'',0.0
57.5,-178.5,b'',0.0
57.5,-177.5,b'',0.0
57.5,-176.5,b'',0.0
57.5,-175.5,b'',0.0
57.5,-174.5,b'',0.0
57.5,-173.5,b'',0.0
57.5,-172.5,b'',0.0
57.5,-171.5,b'',0.0
57.5,-170.5,b'',0.0
57.5,-169.5,b'',0.0
57.5,-168.5,b'',0.0
57.5,-167.5,b'',0.0
57.5,-166.5,b'',0.0
57.5,-165.5,b'',0.0
57.5,-164.5,b'',0.0
57.5,-163.5,b'',0.0
57.5,-162.5,b'',0.0
57.5,-161.5,b'',0.0
57.5,-160.5,b'',0.0
57.5,-159.5,b'',0.0
57.5,-158.5,b'',0.0
57.5,-157.5,b'',0.0
57.5,-156.5,b'',0.0
57.5,-155.5,b'',0.0
57.5,-154.5,b'',0.0
57.5,-153.5,b'',0.0
57.5,-152.5,b'',0.0
57.5,-151.5,b'',0.0
57.5,-150.5,b'',0.0
57.5,-149.5,b'',0.0
57.5,-148.5,b'',0.0
57.5,-147.5,b'',0.0
57.5,-146.5,b'',0.0
57.5,-145.5,b'',0.0
57.5,-144.5,b'',0.0
57.5,-143.5,b'',0.0
57.5,-142.5,b'',0.0
57.5,-141.5,b'',0.0
57.5,-140.5,b'',0.0
57.5,-139.5,b'',0.0
57.5,-138.5,b'',0.0
57.5,-137.5,b'',0.0
57.5,-136.5,b'',0.0
57.5,-135.5,b'',0.0020833333333333333
57.5,-134.5,b'',0.008333333333333333
57.5,-133.5,b'',0.03333333333333333
57.5,-132.5,b'',0.0
57.5,-131.5,b'',0.08125
57.5,-130.5,b'',0.4979166666666668
57.5,-129.5,b'',0.39999999999999997
57.5,-128.5,b'',0.40416666666666673
57.5,-127.5,b'',0.45625000000000004
57.5,-126.5,b'',0.3854166666666666
57.5,-125.5,b'',0.041666666666666664
57.5,-124.5,b'',0.012500000000000002
57.5,-123.5,b'',0.049999999999999996
57.5,-122.5,b'',0.24791666666666665
57.5,-121.5,b'',0.5291666666666667
57.5,-120.5,b'',0.5395833333333333
57.5,-119.5,b'',0.5333333333333333
57.5,-118.5,b'',0.9562499999999998
57.5,-117.5,b'',1.9750000000000003
57.5,-116.5,b'',1.741666666666667
57.5,-115.5,b'',1.0166666666666666
57.5,-114.5,b'',1.20625
57.5,-113.5,b'',0.8708333333333335
57.5,-112.5,b'',1.1104166666666668
57.5,-111.5,b'',2.875
57.5,-110.5,b'',1.8354166666666671
57.5,-109.5,b'',1.347916666666667
57.5,-108.5,b'',1.2041666666666668
57.5,-107.5,b'',1.04375
57.5,-106.5,b'',1.3041666666666667
57.5,-105.5,b'',1.0000000000000002
57.5,-104.5,b'',0.7729166666666667
57.5,-103.5,b'',0.7104166666666666
57.5,-102.5,b'',0.7104166666666667
57.5,-101.5,b'',0.6854166666666667
57.5,-100.5,b'',1.085416666666667
57.5,-99.5,b'',1.5875000000000001
57.5,-98.5,b'',1.3812499999999996
57.5,-97.5,b'',1.1541666666666666
57.5,-96.5,b'',0.93125
57.5,-95.5,b'',0.8354166666666666
57.5,-94.5,b'',0.7291666666666666
57.5,-93.5,b'',0.8229166666666666
57.5,-92.5,b'',0.1125
57.5,-91.5,b'',0.0
57.5,-90.5,b'',0.0
57.5,-89.5,b'',0.0
57.5,-88.5,b'',0.0
57.5,-87.5,b'',0.0
57.5,-86.5,b'',0.0
57.5,-85.5,b'',0.0
57.5,-84.5,b'',0.0
57.5,-83.5,b'',0.0
57.5,-82.5,b'',0.0
57.5,-81.5,b'',0.0
57.5,-80.5,b'',0.0
57.5,-79.5,b'',0.0
57.5,-78.5,b'',0.0
57.5,-77.5,b'',0.0
57.5,-76.5,b'',0.03333333333333333
57.5,-75.5,b'',0.09583333333333334
57.5,-74.5,b'',0.09999999999999999
57.5,-73.5,b'',0.10625
57.5,-72.5,b'',0.11041666666666666
57.5,-71.5,b'',0.13125
57.5,-70.5,b'',0.17291666666666664
57.5,-69.5,b'',0.2416666666666667
57.5,-68.5,b'',0.32708333333333334
57.5,-67.5,b'',0.35208333333333336
57.5,-66.5,b'',0.2729166666666667
57.5,-65.5,b'',0.22083333333333335
57.5,-64.5,b'',0.1625
57.5,-63.5,b'',0.16249999999999998
57.5,-62.5,b'',0.2354166666666667
57.5,-61.5,b'',0.029166666666666664
57.5,-60.5,b'',0.0
57.5,-59.5,b'',0.0
57.5,-58.5,b'',0.0
57.5,-57.5,b'',0.0
57.5,-56.5,b'',0.0
57.5,-55.5,b'',0.0
57.5,-54.5,b'',0.0
57.5,-53.5,b'',0.0
57.5,-52.5,b'',0.0
57.5,-51.5,b'',0.0
57.5,-50.5,b'',0.0
57.5,-49.5,b'',0.0
57.5,-48.5,b'',0.0
57.5,-47.5,b'',0.0
57.5,-46.5,b'',0.0
57.5,-45.5,b'',0.0
57.5,-44.5,b'',0.0
57.5,-43.5,b'',0.0
57.5,-42.5,b'',0.0
57.5,-41.5,b'',0.0
57.5,-40.5,b'',0.0
57.5,-39.5,b'',0.0
57.5,-38.5,b'',0.0
57.5,-37.5,b'',0.0
57.5,-36.5,b'',0.0
57.5,-35.5,b'',0.0
57.5,-34.5,b'',0.0
57.5,-33.5,b'',0.0
57.5,-32.5,b'',0.0
57.5,-31.5,b'',0.0
57.5,-30.5,b'',0.0
57.5,-29.5,b'',0.0
57.5,-28.5,b'',0.0
57.5,-27.5,b'',0.0
57.5,-26.5,b'',0.0
57.5,-25.5,b'',0.0
57.5,-24.5,b'',0.0
57.5,-23.5,b'',0.0
57.5,-22.5,b'',0.0
57.5,-21.5,b'',0.0
57.5,-20.5,b'',0.0
57.5,-19.5,b'',0.0
57.5,-18.5,b'',0.0
57.5,-17.5,b'',0.0
57.5,-16.5,b'',0.0
57.5,-15.5,b'',0.0
57.5,-14.5,b'',0.0
57.5,-13.5,b'',0.0
57.5,-12.5,b'',0.0
57.5,-11.5,b'',0.0
57.5,-10.5,b'',0.0
57.5,-9.5,b'',0.0
57.5,-8.5,b'',0.0
57.5,-7.5,b'',0.0
57.5,-6.5,b'',0.0
57.5,-5.5,b'',0.0
57.5,-4.5,b'',0.0
57.5,-3.5,b'',0.0
57.5,-2.5,b'',0.0020833333333333333
57.5,-1.5,b'',0.0
57.5,-0.5,b'',0.0
57.5,0.5,b'',0.0
57.5,1.5,b'',0.0
57.5,2.5,b'',0.0
57.5,3.5,b'',0.0
57.5,4.5,b'',0.0
57.5,5.5,b'',0.0
57.5,6.5,b'',0.0
57.5,7.5,b'',0.0
57.5,8.5,b'',0.0
57.5,9.5,b'',0.004166666666666667
57.5,10.5,b'',0.0
57.5,11.5,b'',0.0
57.5,12.5,b'',0.13541666666666666
57.5,13.5,b'',0.43333333333333335
57.5,14.5,b'',0.3229166666666667
57.5,15.5,b'',0.28750000000000003
57.5,16.5,b'',0.22291666666666665
57.5,17.5,b'',0.004166666666666667
57.5,18.5,b'',0.03125
57.5,19.5,b'',0.0
57.5,20.5,b'',0.0
57.5,21.5,b'',0.0375
57.5,22.5,b'',0.10833333333333335
57.5,23.5,b'',0.006250000000000001
57.5,24.5,b'',0.6958333333333334
57.5,25.5,b'',0.8000000000000002
57.5,26.5,b'',1.1187500000000001
57.5,27.5,b'',1.2125
57.5,28.5,b'',1.46875
57.5,29.5,b'',1.4916666666666665
57.5,30.5,b'',1.7020833333333334
57.5,31.5,b'',1.8874999999999995
57.5,32.5,b'',1.5374999999999999
57.5,33.5,b'',1.3229166666666663
57.5,34.5,b'',1.3770833333333332
57.5,35.5,b'',1.5729166666666667
57.5,36.5,b'',1.8437499999999998
57.5,37.5,b'',1.9937499999999997
57.5,38.5,b'',2.216666666666667
57.5,39.5,b'',2.3479166666666664
57.5,40.5,b'',2.6562499999999996
57.5,41.5,b'',2.7875
57.5,42.5,b'',2.660416666666667
57.5,43.5,b'',2.7708333333333335
57.5,44.5,b'',2.9270833333333335
57.5,45.5,b'',3.295833333333334
57.5,46.5,b'',3.34375
57.5,47.5,b'',3.6520833333333336
57.5,48.5,b'',3.814583333333333
57.5,49.5,b'',3.9583333333333335
57.5,50.5,b'',4.316666666666666
57.5,51.5,b'',4.633333333333333
57.5,52.5,b'',4.770833333333333
57.5,53.5,b'',4.922916666666667
57.5,54.5,b'',4.831249999999999
57.5,55.5,b'',4.791666666666667
57.5,56.5,b'',4.402083333333333
57.5,57.5,b'',4.077083333333333
57.5,58.5,b'',3.564583333333333
57.5,59.5,b'',2.96875
57.5,60.5,b'',3.8625000000000003
57.5,61.5,b'',4.502083333333334
57.5,62.5,b'',5.45625
57.5,63.5,b'',5.350000000000001
57.5,64.5,b'',5.3625
57.5,65.5,b'',4.9875
57.5,66.5,b'',5.124999999999999
57.5,67.5,b'',4.870833333333333
57.5,68.5,b'',4.66875
57.5,69.5,b'',4.539583333333334
57.5,70.5,b'',4.220833333333333
57.5,71.5,b'',4.120833333333333
57.5,72.5,b'',4.108333333333333
57.5,73.5,b'',3.8375
57.5,74.5,b'',3.7687499999999994
57.5,75.5,b'',4.1625000000000005
57.5,76.5,b'',3.8000000000000007
57.5,77.5,b'',3.943750000000001
57.5,78.5,b'',3.6999999999999997
57.5,79.5,b'',3.704166666666666
57.5,80.5,b'',3.6895833333333328
57.5,81.5,b'',3.639583333333333
57.5,82.5,b'',3.6145833333333335
57.5,83.5,b'',3.6312499999999996
57.5,84.5,b'',3.5520833333333335
57.5,85.5,b'',3.7270833333333333
57.5,86.5,b'',3.679166666666667
57.5,87.5,b'',4.022916666666666
57.5,88.5,b'',4.008333333333334
57.5,89.5,b'',4.2645833333333325
57.5,90.5,b'',3.964583333333333
57.5,91.5,b'',3.6895833333333328
57.5,92.5,b'',3.4583333333333335
57.5,93.5,b'',3.997916666666667
57.5,94.5,b'',4.145833333333333
57.5,95.5,b'',4.395833333333335
57.5,96.5,b'',4.1812499999999995
57.5,97.5,b'',4.589583333333333
57.5,98.5,b'',4.210416666666666
57.5,99.5,b'',5.156250000000001
57.5,100.5,b'',4.5375000000000005
57.5,101.5,b'',4.375000000000001
57.5,102.5,b'',4.820833333333333
57.5,103.5,b'',4.466666666666666
57.5,104.5,b'',4.783333333333332
57.5,105.5,b'',4.51875
57.5,106.5,b'',5.154166666666666
57.5,107.5,b'',5.820833333333333
57.5,108.5,b'',5.35625
57.5,109.5,b'',3.49375
57.5,110.5,b'',2.710416666666667
57.5,111.5,b'',3.0729166666666674
57.5,112.5,b'',3.308333333333333
57.5,113.5,b'',2.829166666666667
57.5,114.5,b'',2.4999999999999996
57.5,115.5,b'',2.202083333333333
57.5,116.5,b'',1.6708333333333334
57.5,117.5,b'',0.9083333333333333
57.5,118.5,b'',1.2541666666666669
57.5,119.5,b'',1.3291666666666666
57.5,120.5,b'',1.7041666666666666
57.5,121.5,b'',1.9375
57.5,122.5,b'',1.675
57.5,123.5,b'',2.1520833333333336
57.5,124.5,b'',1.6895833333333334
57.5,125.5,b'',0.8895833333333335
57.5,126.5,b'',0.85
57.5,127.5,b'',0.4937500000000001
57.5,128.5,b'',0.5875
57.5,129.5,b'',0.6020833333333334
57.5,130.5,b'',0.7666666666666667
57.5,131.5,b'',0.8562500000000002
57.5,132.5,b'',0.8958333333333334
57.5,133.5,b'',0.94375
57.5,134.5,b'',0.7229166666666668
57.5,135.5,b'',0.5875
57.5,136.5,b'',0.23541666666666664
57.5,137.5,b'',0.02291666666666667
57.5,138.5,b'',0.01875
57.5,139.5,b'',0.020833333333333332
57.5,140.5,b'',0.0
57.5,141.5,b'',0.0
57.5,142.5,b'',0.0
57.5,143.5,b'',0.0
57.5,144.5,b'',0.0
57.5,145.5,b'',0.0
57.5,146.5,b'',0.0
57.5,147.5,b'',0.0
57.5,148.5,b'',0.0
57.5,149.5,b'',0.0
57.5,150.5,b'',0.0
57.5,151.5,b'',0.0
57.5,152.5,b'',0.0
57.5,153.5,b'',0.0
57.5,154.5,b'',0.0
57.5,155.5,b'',0.0
57.5,156.5,b'',0.0
57.5,157.5,b'',0.0
57.5,158.5,b'',0.0
57.5,159.5,b'',0.0020833333333333333
57.5,160.5,b'',0.004166666666666667
57.5,161.5,b'',0.041666666666666664
57.5,162.5,b'',0.04583333333333334
57.5,163.5,b'',0.0
57.5,164.5,b'',0.0
57.5,165.5,b'',0.0
57.5,166.5,b'',0.0
57.5,167.5,b'',0.0
57.5,168.5,b'',0.0
57.5,169.5,b'',0.0
57.5,170.5,b'',0.0
57.5,171.5,b'',0.0
57.5,172.5,b'',0.0
57.5,173.5,b'',0.0
57.5,174.5,b'',0.0
57.5,175.5,b'',0.0
57.5,176.5,b'',0.0
57.5,177.5,b'',0.0
57.5,178.5,b'',0.0
57.5,179.5,b'',0.0
58.5,-179.5,b'',0.0
58.5,-178.5,b'',0.0
58.5,-177.5,b'',0.0
58.5,-176.5,b'',0.0
58.5,-175.5,b'',0.0
58.5,-174.5,b'',0.0
58.5,-173.5,b'',0.0
58.5,-172.5,b'',0.0
58.5,-171.5,b'',0.0
58.5,-170.5,b'',0.0
58.5,-169.5,b'',0.0
58.5,-168.5,b'',0.0
58.5,-167.5,b'',0.0
58.5,-166.5,b'',0.0
58.5,-165.5,b'',0.0
58.5,-164.5,b'',0.0
58.5,-163.5,b'',0.0
58.5,-162.5,b'',0.0
58.5,-161.5,b'',0.0
58.5,-160.5,b'',0.0
58.5,-159.5,b'',0.0
58.5,-158.5,b'',0.0
58.5,-157.5,b'',0.0
58.5,-156.5,b'',0.0020833333333333333
58.5,-155.5,b'',0.0
58.5,-154.5,b'',0.0
58.5,-153.5,b'',0.0
58.5,-152.5,b'',0.0
58.5,-151.5,b'',0.0
58.5,-150.5,b'',0.0
58.5,-149.5,b'',0.0
58.5,-148.5,b'',0.0
58.5,-147.5,b'',0.0
58.5,-146.5,b'',0.0
58.5,-145.5,b'',0.0
58.5,-144.5,b'',0.0
58.5,-143.5,b'',0.0
58.5,-142.5,b'',0.0
58.5,-141.5,b'',0.0
58.5,-140.5,b'',0.0
58.5,-139.5,b'',0.0
58.5,-138.5,b'',0.0
58.5,-137.5,b'',0.0
58.5,-136.5,b'',0.037500000000000006
58.5,-135.5,b'',0.16041666666666668
58.5,-134.5,b'',0.06041666666666667
58.5,-133.5,b'',0.20833333333333334
58.5,-132.5,b'',0.18125
58.5,-131.5,b'',0.11875000000000001
58.5,-130.5,b'',0.1416666666666667
58.5,-129.5,b'',0.0375
58.5,-128.5,b'',0.027083333333333334
58.5,-127.5,b'',0.041666666666666664
58.5,-126.5,b'',0.02916666666666667
58.5,-125.5,b'',0.027083333333333338
58.5,-124.5,b'',0.014583333333333335
58.5,-123.5,b'',0.39375
58.5,-122.5,b'',1.0999999999999999
58.5,-121.5,b'',1.1708333333333334
58.5,-120.5,b'',1.1666666666666667
58.5,-119.5,b'',1.2458333333333336
58.5,-118.5,b'',1.5499999999999998
58.5,-117.5,b'',1.6708333333333332
58.5,-116.5,b'',1.6375000000000002
58.5,-115.5,b'',1.0083333333333333
58.5,-114.5,b'',1.2104166666666665
58.5,-113.5,b'',1.91875
58.5,-112.5,b'',2.025
58.5,-111.5,b'',2.3229166666666665
58.5,-110.5,b'',2.052083333333333
58.5,-109.5,b'',1.4895833333333333
58.5,-108.5,b'',1.0187499999999998
58.5,-107.5,b'',0.9791666666666666
58.5,-106.5,b'',1.2458333333333333
58.5,-105.5,b'',1.4770833333333335
58.5,-104.5,b'',0.7666666666666666
58.5,-103.5,b'',0.38958333333333334
58.5,-102.5,b'',0.37916666666666665
58.5,-101.5,b'',0.4770833333333333
58.5,-100.5,b'',0.71875
58.5,-99.5,b'',0.8979166666666667
58.5,-98.5,b'',0.8708333333333332
58.5,-97.5,b'',0.64375
58.5,-96.5,b'',0.5875
58.5,-95.5,b'',0.5270833333333335
58.5,-94.5,b'',0.3416666666666666
58.5,-93.5,b'',0.5083333333333333
58.5,-92.5,b'',0.0
58.5,-91.5,b'',0.0
58.5,-90.5,b'',0.0
58.5,-89.5,b'',0.0
58.5,-88.5,b'',0.0
58.5,-87.5,b'',0.0
58.5,-86.5,b'',0.0
58.5,-85.5,b'',0.0
58.5,-84.5,b'',0.0
58.5,-83.5,b'',0.0
58.5,-82.5,b'',0.0
58.5,-81.5,b'',0.0
58.5,-80.5,b'',0.0
58.5,-79.5,b'',0.0
58.5,-78.5,b'',0.0
58.5,-77.5,b'',0.0020833333333333333
58.5,-76.5,b'',0.03333333333333333
58.5,-75.5,b'',0.04791666666666666
58.5,-74.5,b'',0.05208333333333334
58.5,-73.5,b'',0.05416666666666667
58.5,-72.5,b'',0.05416666666666666
58.5,-71.5,b'',0.0625
58.5,-70.5,b'',0.09583333333333333
58.5,-69.5,b'',0.16458333333333333
58.5,-68.5,b'',0.19791666666666666
58.5,-67.5,b'',0.020833333333333332
58.5,-66.5,b'',0.11666666666666668
58.5,-65.5,b'',0.05833333333333334
58.5,-64.5,b'',0.01875
58.5,-63.5,b'',0.03958333333333333
58.5,-62.5,b'',0.014583333333333332
58.5,-61.5,b'',0.0
58.5,-60.5,b'',0.0
58.5,-59.5,b'',0.0
58.5,-58.5,b'',0.0
58.5,-57.5,b'',0.0
58.5,-56.5,b'',0.0
58.5,-55.5,b'',0.0
58.5,-54.5,b'',0.0
58.5,-53.5,b'',0.0
58.5,-52.5,b'',0.0
58.5,-51.5,b'',0.0
58.5,-50.5,b'',0.0
58.5,-49.5,b'',0.0
58.5,-48.5,b'',0.0
58.5,-47.5,b'',0.0
58.5,-46.5,b'',0.0
58.5,-45.5,b'',0.0
58.5,-44.5,b'',0.0
58.5,-43.5,b'',0.0
58.5,-42.5,b'',0.0
58.5,-41.5,b'',0.0
58.5,-40.5,b'',0.0
58.5,-39.5,b'',0.0
58.5,-38.5,b'',0.0
58.5,-37.5,b'',0.0
58.5,-36.5,b'',0.0
58.5,-35.5,b'',0.0
58.5,-34.5,b'',0.0
58.5,-33.5,b'',0.0
58.5,-32.5,b'',0.0
58.5,-31.5,b'',0.0
58.5,-30.5,b'',0.0
58.5,-29.5,b'',0.0
58.5,-28.5,b'',0.0
58.5,-27.5,b'',0.0
58.5,-26.5,b'',0.0
58.5,-25.5,b'',0.0
58.5,-24.5,b'',0.0
58.5,-23.5,b'',0.0
58.5,-22.5,b'',0.0
58.5,-21.5,b'',0.0
58.5,-20.5,b'',0.0
58.5,-19.5,b'',0.0
58.5,-18.5,b'',0.0
58.5,-17.5,b'',0.0
58.5,-16.5,b'',0.0
58.5,-15.5,b'',0.0
58.5,-14.5,b'',0.0
58.5,-13.5,b'',0.0
58.5,-12.5,b'',0.0
58.5,-11.5,b'',0.0
58.5,-10.5,b'',0.0
58.5,-9.5,b'',0.0
58.5,-8.5,b'',0.0
58.5,-7.5,b'',0.0
58.5,-6.5,b'',0.0
58.5,-5.5,b'',0.0
58.5,-4.5,b'',0.0
58.5,-3.5,b'',0.0
58.5,-2.5,b'',0.0
58.5,-1.5,b'',0.0
58.5,-0.5,b'',0.0
58.5,0.5,b'',0.0
58.5,1.5,b'',0.0
58.5,2.5,b'',0.0
58.5,3.5,b'',0.0
58.5,4.5,b'',0.0
58.5,5.5,b'',0.0
58.5,6.5,b'',0.004166666666666667
58.5,7.5,b'',0.008333333333333333
58.5,8.5,b'',0.01875
58.5,9.5,b'',0.0
