lat,lon,crs,tas_anom
-87.5,-129.5,b'',5.6649446
-87.5,-128.5,b'',5.6738515
-87.5,-127.5,b'',5.6802673
-87.5,-126.5,b'',5.6864357
-87.5,-125.5,b'',5.6883583
-87.5,-124.5,b'',5.692938
-87.5,-123.5,b'',5.699917
-87.5,-122.5,b'',5.712025
-87.5,-121.5,b'',5.720396
-87.5,-120.5,b'',5.727918
-87.5,-119.5,b'',5.7349935
-87.5,-118.5,b'',5.7460623
-87.5,-117.5,b'',5.754533
-87.5,-116.5,b'',5.7661586
-87.5,-115.5,b'',5.77374
-87.5,-114.5,b'',5.7770467
-87.5,-113.5,b'',5.783206
-87.5,-112.5,b'',5.787532
-87.5,-111.5,b'',5.793773
-87.5,-110.5,b'',5.799221
-87.5,-109.5,b'',5.8040357
-87.5,-108.5,b'',5.8086395
-87.5,-107.5,b'',5.81603
-87.5,-106.5,b'',5.816146
-87.5,-105.5,b'',5.8262534
-87.5,-104.5,b'',5.8250136
-87.5,-103.5,b'',5.8335176
-87.5,-102.5,b'',5.830334
-87.5,-101.5,b'',5.825888
-87.5,-100.5,b'',5.8030186
-87.5,-99.5,b'',5.801659
-87.5,-98.5,b'',5.79709
-87.5,-97.5,b'',5.7990246
-87.5,-96.5,b'',5.797122
-87.5,-95.5,b'',5.793939
-87.5,-94.5,b'',5.7916203
-87.5,-93.5,b'',5.7913213
-87.5,-92.5,b'',5.7877645
-87.5,-91.5,b'',5.79186
-87.5,-90.5,b'',5.7896557
-87.5,-89.5,b'',5.789334
-87.5,-88.5,b'',5.7938147
-87.5,-87.5,b'',5.7969174
-87.5,-86.5,b'',5.8070107
-87.5,-85.5,b'',5.8094263
-87.5,-84.5,b'',5.8165226
-87.5,-83.5,b'',5.8171673
-87.5,-82.5,b'',5.8258376
-87.5,-81.5,b'',5.826001
-87.5,-80.5,b'',5.8333983
-87.5,-79.5,b'',5.838558
-87.5,-78.5,b'',5.8454294
-87.5,-77.5,b'',5.849764
-87.5,-76.5,b'',5.8656397
-87.5,-75.5,b'',5.8733745
-87.5,-74.5,b'',5.8862433
-87.5,-73.5,b'',5.8947816
-87.5,-72.5,b'',5.9092765
-87.5,-71.5,b'',5.913383
-87.5,-70.5,b'',5.9263926
-87.5,-69.5,b'',5.934525
-87.5,-68.5,b'',5.947759
-87.5,-67.5,b'',5.958069
-87.5,-66.5,b'',5.966687
-87.5,-65.5,b'',5.9754286
-87.5,-64.5,b'',5.9844403
-87.5,-63.5,b'',5.9927454
-87.5,-62.5,b'',6.0080314
-87.5,-61.5,b'',6.014042
-87.5,-60.5,b'',6.0187845
-87.5,-59.5,b'',6.0272336
-87.5,-58.5,b'',6.031469
-87.5,-57.5,b'',6.0375876
-87.5,-56.5,b'',6.041467
-87.5,-55.5,b'',6.0509977
-87.5,-54.5,b'',6.0611935
-87.5,-53.5,b'',6.067325
-87.5,-52.5,b'',6.0734997
-87.5,-51.5,b'',6.0832143
-87.5,-50.5,b'',6.092716
-87.5,-49.5,b'',6.1008043
-87.5,-48.5,b'',6.1113605
-87.5,-47.5,b'',6.1206064
-87.5,-46.5,b'',6.123926
-87.5,-45.5,b'',6.132061
-87.5,-44.5,b'',6.1369004
-87.5,-43.5,b'',6.1440134
-87.5,-42.5,b'',6.153428
-87.5,-41.5,b'',6.1573515
-87.5,-40.5,b'',6.164501
-87.5,-39.5,b'',6.169651
-87.5,-38.5,b'',6.177785
-87.5,-37.5,b'',6.185031
-87.5,-36.5,b'',6.186556
-87.5,-35.5,b'',6.1895995
-87.5,-34.5,b'',6.197679
-87.5,-33.5,b'',6.202604
-87.5,-32.5,b'',6.2033367
-87.5,-31.5,b'',6.2070947
-87.5,-30.5,b'',6.2121644
-87.5,-29.5,b'',6.2183557
-87.5,-28.5,b'',6.2229266
-87.5,-27.5,b'',6.225449
-87.5,-26.5,b'',6.231674
-87.5,-25.5,b'',6.2346163
-87.5,-24.5,b'',6.238092
-87.5,-23.5,b'',6.240216
-87.5,-22.5,b'',6.2435417
-87.5,-21.5,b'',6.247275
-87.5,-20.5,b'',6.2551756
-87.5,-19.5,b'',6.257812
-87.5,-18.5,b'',6.265154
-87.5,-17.5,b'',6.274095
-87.5,-16.5,b'',6.283376
-87.5,-15.5,b'',6.286903
-87.5,-14.5,b'',6.2958946
-87.5,-13.5,b'',6.297779
-87.5,-12.5,b'',6.3031583
-87.5,-11.5,b'',6.3098474
-87.5,-10.5,b'',6.3130846
-87.5,-9.5,b'',6.3148212
-87.5,-8.5,b'',6.320388
-87.5,-7.5,b'',6.3309865
-87.5,-6.5,b'',6.32765
-87.5,-5.5,b'',6.3272796
-87.5,-4.5,b'',6.331591
-87.5,-3.5,b'',6.339199
-87.5,-2.5,b'',6.346372
-87.5,-1.5,b'',6.348462
-87.5,-0.5,b'',6.350267
-87.5,0.5,b'',6.3507667
-87.5,1.5,b'',6.353293
-87.5,2.5,b'',6.3564186
-87.5,3.5,b'',6.3666615
-87.5,4.5,b'',6.3645372
-87.5,5.5,b'',6.364919
-87.5,6.5,b'',6.3614917
-87.5,7.5,b'',6.367516
-87.5,8.5,b'',6.3629866
-87.5,9.5,b'',6.365192
-87.5,10.5,b'',6.3652716
-87.5,11.5,b'',6.3668404
-87.5,12.5,b'',6.3708124
-87.5,13.5,b'',6.369915
-87.5,14.5,b'',6.368899
-87.5,15.5,b'',6.3664985
-87.5,16.5,b'',6.3605695
-87.5,17.5,b'',6.3546185
-87.5,18.5,b'',6.3561125
-87.5,19.5,b'',6.35741
-87.5,20.5,b'',6.3545947
-87.5,21.5,b'',6.350859
-87.5,22.5,b'',6.3439007
-87.5,23.5,b'',6.3380575
-87.5,24.5,b'',6.3360066
-87.5,25.5,b'',6.3340864
-87.5,26.5,b'',6.3333097
-87.5,27.5,b'',6.3329
-87.5,28.5,b'',6.3305383
-87.5,29.5,b'',6.331055
-87.5,30.5,b'',6.3344393
-87.5,31.5,b'',6.336195
-87.5,32.5,b'',6.33254
-87.5,33.5,b'',6.338465
-87.5,34.5,b'',6.340235
-87.5,35.5,b'',6.3419895
-87.5,36.5,b'',6.341922
-87.5,37.5,b'',6.3457212
-87.5,38.5,b'',6.3489113
-87.5,39.5,b'',6.3507204
-87.5,40.5,b'',6.3531027
-87.5,41.5,b'',6.35573
-87.5,42.5,b'',6.358059
-87.5,43.5,b'',6.357162
-87.5,44.5,b'',6.3637037
-87.5,45.5,b'',6.366639
-87.5,46.5,b'',6.3670387
-87.5,47.5,b'',6.375261
-87.5,48.5,b'',6.377373
-87.5,49.5,b'',6.3836875
-87.5,50.5,b'',6.3882036
-87.5,51.5,b'',6.394521
-87.5,52.5,b'',6.401891
-87.5,53.5,b'',6.406164
-87.5,54.5,b'',6.4141574
-87.5,55.5,b'',6.4202967
-87.5,56.5,b'',6.4262633
-87.5,57.5,b'',6.4349074
-87.5,58.5,b'',6.4438314
-87.5,59.5,b'',6.444182
-87.5,60.5,b'',6.448901
-87.5,61.5,b'',6.461138
-87.5,62.5,b'',6.4679346
-87.5,63.5,b'',6.4714503
-87.5,64.5,b'',6.4769216
-87.5,65.5,b'',6.480485
-87.5,66.5,b'',6.4850645
-87.5,67.5,b'',6.4980583
-87.5,68.5,b'',6.508149
-87.5,69.5,b'',6.514518
-87.5,70.5,b'',6.5219226
-87.5,71.5,b'',6.53232
-87.5,72.5,b'',6.5343547
-87.5,73.5,b'',6.5443916
-87.5,74.5,b'',6.5472465
-87.5,75.5,b'',6.549496
-87.5,76.5,b'',6.556643
-87.5,77.5,b'',6.5561705
-87.5,78.5,b'',6.5652156
-87.5,79.5,b'',6.5832644
-87.5,80.5,b'',6.594357
-87.5,81.5,b'',6.604745
-87.5,82.5,b'',6.6100864
-87.5,83.5,b'',6.6149254
-87.5,84.5,b'',6.614958
-87.5,85.5,b'',6.6193166
-87.5,86.5,b'',6.6272235
-87.5,87.5,b'',6.6276445
-87.5,88.5,b'',6.6393394
-87.5,89.5,b'',6.6431413
-87.5,90.5,b'',6.6486106
-87.5,91.5,b'',6.6549354
-87.5,92.5,b'',6.6595583
-87.5,93.5,b'',6.657936
-87.5,94.5,b'',6.663847
-87.5,95.5,b'',6.6612053
-87.5,96.5,b'',6.659153
-87.5,97.5,b'',6.6550293
-87.5,98.5,b'',6.6605945
-87.5,99.5,b'',6.6568522
-87.5,100.5,b'',6.6568656
-87.5,101.5,b'',6.6603265
-87.5,102.5,b'',6.663259
-87.5,103.5,b'',6.6490917
-87.5,104.5,b'',6.6469684
-87.5,105.5,b'',6.6420403
-87.5,106.5,b'',6.642001
-87.5,107.5,b'',6.638918
-87.5,108.5,b'',6.634404
-87.5,109.5,b'',6.62442
-87.5,110.5,b'',6.617626
-87.5,111.5,b'',6.6059904
-87.5,112.5,b'',6.603916
-87.5,113.5,b'',6.602591
-87.5,114.5,b'',6.587135
-87.5,115.5,b'',6.576759
-87.5,116.5,b'',6.570818
-87.5,117.5,b'',6.56958
-87.5,118.5,b'',6.5498667
-87.5,119.5,b'',6.532263
-87.5,120.5,b'',6.5264764
-87.5,121.5,b'',6.520071
-87.5,122.5,b'',6.495275
-87.5,123.5,b'',6.4776397
-87.5,124.5,b'',6.4661922
-87.5,125.5,b'',6.450041
-87.5,126.5,b'',6.435327
-87.5,127.5,b'',6.417599
-87.5,128.5,b'',6.397687
-87.5,129.5,b'',6.3790402
-87.5,130.5,b'',6.367588
-87.5,131.5,b'',6.351133
-87.5,132.5,b'',6.333018
-87.5,133.5,b'',6.3178368
-87.5,134.5,b'',6.29597
-87.5,135.5,b'',6.280783
-87.5,136.5,b'',6.2627606
-87.5,137.5,b'',6.2405653
-87.5,138.5,b'',6.2207875
-87.5,139.5,b'',6.191834
-87.5,140.5,b'',6.1737976
-87.5,141.5,b'',6.1544456
-87.5,142.5,b'',6.13155
-87.5,143.5,b'',6.1157594
-87.5,144.5,b'',6.0993485
-87.5,145.5,b'',6.07568
-87.5,146.5,b'',6.0528855
-87.5,147.5,b'',6.028885
-87.5,148.5,b'',6.011789
-87.5,149.5,b'',5.9895973
-87.5,150.5,b'',5.964503
-87.5,151.5,b'',5.9424467
-87.5,152.5,b'',5.932144
-87.5,153.5,b'',5.9157753
-87.5,154.5,b'',5.899137
-87.5,155.5,b'',5.886166
-87.5,156.5,b'',5.87784
-87.5,157.5,b'',5.8735504
-87.5,158.5,b'',5.859892
-87.5,159.5,b'',5.850056
-87.5,160.5,b'',5.842882
-87.5,161.5,b'',5.835125
-87.5,162.5,b'',5.8193097
-87.5,163.5,b'',5.823158
-87.5,164.5,b'',5.818592
-87.5,165.5,b'',5.817163
-87.5,166.5,b'',5.8072968
-87.5,167.5,b'',5.797077
-87.5,168.5,b'',5.7958064
-87.5,169.5,b'',5.7962995
-87.5,170.5,b'',5.7870455
-87.5,171.5,b'',5.777632
-87.5,172.5,b'',5.770889
-87.5,173.5,b'',5.7656145
-87.5,174.5,b'',5.763706
-87.5,175.5,b'',5.762376
-87.5,176.5,b'',5.7549977
-87.5,177.5,b'',5.745976
-87.5,178.5,b'',5.740611
-87.5,179.5,b'',5.734476
-86.5,-179.5,b'',5.3079095
-86.5,-178.5,b'',5.289489
-86.5,-177.5,b'',5.279064
-86.5,-176.5,b'',5.275928
-86.5,-175.5,b'',5.26431
-86.5,-174.5,b'',5.2539635
-86.5,-173.5,b'',5.242169
-86.5,-172.5,b'',5.237639
-86.5,-171.5,b'',5.226298
-86.5,-170.5,b'',5.2178955
-86.5,-169.5,b'',5.2098007
-86.5,-168.5,b'',5.190506
-86.5,-167.5,b'',5.1815214
-86.5,-166.5,b'',5.171277
-86.5,-165.5,b'',5.1604304
-86.5,-164.5,b'',5.1371303
-86.5,-163.5,b'',5.129922
-86.5,-162.5,b'',5.134272
-86.5,-161.5,b'',5.13088
-86.5,-160.5,b'',5.1092863
-86.5,-159.5,b'',5.1092677
-86.5,-158.5,b'',5.0943413
-86.5,-157.5,b'',5.097573
-86.5,-156.5,b'',5.0978565
-86.5,-155.5,b'',5.100489
-86.5,-154.5,b'',5.105824
-86.5,-153.5,b'',5.109385
-86.5,-152.5,b'',5.12249
-86.5,-151.5,b'',5.1264267
-86.5,-150.5,b'',5.12741
-86.5,-149.5,b'',5.1216307
-86.5,-148.5,b'',5.122556
-86.5,-147.5,b'',5.116552
-86.5,-146.5,b'',5.1171155
-86.5,-145.5,b'',5.1216054
-86.5,-144.5,b'',5.141139
-86.5,-143.5,b'',5.1457253
-86.5,-142.5,b'',5.152124
-86.5,-141.5,b'',5.156806
-86.5,-140.5,b'',5.1655746
-86.5,-139.5,b'',5.1753635
-86.5,-138.5,b'',5.195627
-86.5,-137.5,b'',5.202593
-86.5,-136.5,b'',5.2014465
-86.5,-135.5,b'',5.205397
-86.5,-134.5,b'',5.1954365
-86.5,-133.5,b'',5.2020903
-86.5,-132.5,b'',5.2057624
-86.5,-131.5,b'',5.20992
-86.5,-130.5,b'',5.2261333
-86.5,-129.5,b'',5.2401915
-86.5,-128.5,b'',5.2390475
-86.5,-127.5,b'',5.2506666
-86.5,-126.5,b'',5.261003
-86.5,-125.5,b'',5.267185
-86.5,-124.5,b'',5.298581
-86.5,-123.5,b'',5.31005
-86.5,-122.5,b'',5.3383703
-86.5,-121.5,b'',5.3602695
-86.5,-120.5,b'',5.3857536
-86.5,-119.5,b'',5.403348
-86.5,-118.5,b'',5.4385056
-86.5,-117.5,b'',5.4578
-86.5,-116.5,b'',5.4785786
-86.5,-115.5,b'',5.4986777
-86.5,-114.5,b'',5.51446
-86.5,-113.5,b'',5.536944
-86.5,-112.5,b'',5.557415
-86.5,-111.5,b'',5.582403
-86.5,-110.5,b'',5.6053753
-86.5,-109.5,b'',5.6227245
-86.5,-108.5,b'',5.63622
-86.5,-107.5,b'',5.6539044
-86.5,-106.5,b'',5.6593003
-86.5,-105.5,b'',5.676876
-86.5,-104.5,b'',5.6818175
-86.5,-103.5,b'',5.6891146
-86.5,-102.5,b'',5.6860023
-86.5,-101.5,b'',5.6883965
-86.5,-100.5,b'',5.6554127
-86.5,-99.5,b'',5.659344
-86.5,-98.5,b'',5.647888
-86.5,-97.5,b'',5.647689
-86.5,-96.5,b'',5.6554728
-86.5,-95.5,b'',5.6581016
-86.5,-94.5,b'',5.645239
-86.5,-93.5,b'',5.64468
-86.5,-92.5,b'',5.631969
-86.5,-91.5,b'',5.633641
-86.5,-90.5,b'',5.6334496
-86.5,-89.5,b'',5.636438
-86.5,-88.5,b'',5.636569
-86.5,-87.5,b'',5.642208
-86.5,-86.5,b'',5.638758
-86.5,-85.5,b'',5.641806
-86.5,-84.5,b'',5.650795
-86.5,-83.5,b'',5.6570473
-86.5,-82.5,b'',5.6780415
-86.5,-81.5,b'',5.6842775
-86.5,-80.5,b'',5.7016077
-86.5,-79.5,b'',5.7127223
-86.5,-78.5,b'',5.7296014
-86.5,-77.5,b'',5.739985
-86.5,-76.5,b'',5.7413864
-86.5,-75.5,b'',5.728865
-86.5,-74.5,b'',5.736073
-86.5,-73.5,b'',5.732802
-86.5,-72.5,b'',5.7437663
-86.5,-71.5,b'',5.7460856
-86.5,-70.5,b'',5.758416
-86.5,-69.5,b'',5.765415
-86.5,-68.5,b'',5.7780337
-86.5,-67.5,b'',5.7829175
-86.5,-66.5,b'',5.7849765
-86.5,-65.5,b'',5.793781
-86.5,-64.5,b'',5.8037996
-86.5,-63.5,b'',5.816906
-86.5,-62.5,b'',5.834407
-86.5,-61.5,b'',5.8462825
-86.5,-60.5,b'',5.8464627
-86.5,-59.5,b'',5.8573895
-86.5,-58.5,b'',5.8534985
-86.5,-57.5,b'',5.8642173
-86.5,-56.5,b'',5.8740196
-86.5,-55.5,b'',5.8872757
-86.5,-54.5,b'',5.901579
-86.5,-53.5,b'',5.913601
-86.5,-52.5,b'',5.928124
-86.5,-51.5,b'',5.9393234
-86.5,-50.5,b'',5.953891
-86.5,-49.5,b'',5.9630513
-86.5,-48.5,b'',5.974652
-86.5,-47.5,b'',5.983142
-86.5,-46.5,b'',5.990766
-86.5,-45.5,b'',5.998579
-86.5,-44.5,b'',6.0025735
-86.5,-43.5,b'',6.0085406
-86.5,-42.5,b'',6.0139303
-86.5,-41.5,b'',6.019917
-86.5,-40.5,b'',6.032032
-86.5,-39.5,b'',6.036478
-86.5,-38.5,b'',6.046935
-86.5,-37.5,b'',6.0490766
-86.5,-36.5,b'',6.0538073
-86.5,-35.5,b'',6.057538
-86.5,-34.5,b'',6.067598
-86.5,-33.5,b'',6.0691543
-86.5,-32.5,b'',6.07491
-86.5,-31.5,b'',6.080216
-86.5,-30.5,b'',6.0912437
-86.5,-29.5,b'',6.0960846
-86.5,-28.5,b'',6.0975003
-86.5,-27.5,b'',6.099491
-86.5,-26.5,b'',6.1056733
-86.5,-25.5,b'',6.1092157
-86.5,-24.5,b'',6.11643
-86.5,-23.5,b'',6.1225266
-86.5,-22.5,b'',6.1355147
-86.5,-21.5,b'',6.145747
-86.5,-20.5,b'',6.1611624
-86.5,-19.5,b'',6.1686616
-86.5,-18.5,b'',6.178681
-86.5,-17.5,b'',6.187939
-86.5,-16.5,b'',6.1920013
-86.5,-15.5,b'',6.2028394
-86.5,-14.5,b'',6.215302
-86.5,-13.5,b'',6.2269773
-86.5,-12.5,b'',6.2434273
-86.5,-11.5,b'',6.2547407
-86.5,-10.5,b'',6.26149
-86.5,-9.5,b'',6.2721696
-86.5,-8.5,b'',6.279133
-86.5,-7.5,b'',6.2894745
-86.5,-6.5,b'',6.30544
-86.5,-5.5,b'',6.314577
-86.5,-4.5,b'',6.3234415
-86.5,-3.5,b'',6.3345118
-86.5,-2.5,b'',6.343725
-86.5,-1.5,b'',6.3524714
-86.5,-0.5,b'',6.365077
-86.5,0.5,b'',6.369686
-86.5,1.5,b'',6.380234
-86.5,2.5,b'',6.3820643
-86.5,3.5,b'',6.396528
-86.5,4.5,b'',6.396565
-86.5,5.5,b'',6.3956113
-86.5,6.5,b'',6.39134
-86.5,7.5,b'',6.3997436
-86.5,8.5,b'',6.3913465
-86.5,9.5,b'',6.394274
-86.5,10.5,b'',6.392956
-86.5,11.5,b'',6.3937244
-86.5,12.5,b'',6.3889623
-86.5,13.5,b'',6.388255
-86.5,14.5,b'',6.3749533
-86.5,15.5,b'',6.3586392
-86.5,16.5,b'',6.349679
-86.5,17.5,b'',6.340621
-86.5,18.5,b'',6.335303
-86.5,19.5,b'',6.327151
-86.5,20.5,b'',6.317943
-86.5,21.5,b'',6.30782
-86.5,22.5,b'',6.2956896
-86.5,23.5,b'',6.288044
-86.5,24.5,b'',6.28376
-86.5,25.5,b'',6.28002
-86.5,26.5,b'',6.277394
-86.5,27.5,b'',6.269113
-86.5,28.5,b'',6.2679887
-86.5,29.5,b'',6.268175
-86.5,30.5,b'',6.270556
-86.5,31.5,b'',6.265591
-86.5,32.5,b'',6.265362
-86.5,33.5,b'',6.25873
-86.5,34.5,b'',6.2639194
-86.5,35.5,b'',6.261027
-86.5,36.5,b'',6.2567444
-86.5,37.5,b'',6.2571564
-86.5,38.5,b'',6.255721
-86.5,39.5,b'',6.256486
-86.5,40.5,b'',6.264891
-86.5,41.5,b'',6.2725654
-86.5,42.5,b'',6.275317
-86.5,43.5,b'',6.2704024
-86.5,44.5,b'',6.2759604
-86.5,45.5,b'',6.2793703
-86.5,46.5,b'',6.2827244
-86.5,47.5,b'',6.2828894
-86.5,48.5,b'',6.2856555
-86.5,49.5,b'',6.2944393
-86.5,50.5,b'',6.3015203
-86.5,51.5,b'',6.3020015
-86.5,52.5,b'',6.308173
-86.5,53.5,b'',6.3176703
-86.5,54.5,b'',6.3206573
-86.5,55.5,b'',6.324049
-86.5,56.5,b'',6.3274117
-86.5,57.5,b'',6.3314624
-86.5,58.5,b'',6.340943
-86.5,59.5,b'',6.345024
-86.5,60.5,b'',6.349758
-86.5,61.5,b'',6.3570547
-86.5,62.5,b'',6.3635216
-86.5,63.5,b'',6.3689456
-86.5,64.5,b'',6.3726463
-86.5,65.5,b'',6.3704443
-86.5,66.5,b'',6.373966
-86.5,67.5,b'',6.379695
-86.5,68.5,b'',6.391994
-86.5,69.5,b'',6.4053054
-86.5,70.5,b'',6.4124656
-86.5,71.5,b'',6.417846
-86.5,72.5,b'',6.4178014
-86.5,73.5,b'',6.430673
-86.5,74.5,b'',6.444973
-86.5,75.5,b'',6.453151
-86.5,76.5,b'',6.4569864
-86.5,77.5,b'',6.457844
-86.5,78.5,b'',6.457544
-86.5,79.5,b'',6.475474
-86.5,80.5,b'',6.491266
-86.5,81.5,b'',6.5009193
-86.5,82.5,b'',6.5064964
-86.5,83.5,b'',6.507041
-86.5,84.5,b'',6.5190306
-86.5,85.5,b'',6.532206
-86.5,86.5,b'',6.5398664
-86.5,87.5,b'',6.5451465
-86.5,88.5,b'',6.553745
-86.5,89.5,b'',6.570372
-86.5,90.5,b'',6.5834756
-86.5,91.5,b'',6.5973125
-86.5,92.5,b'',6.6046057
-86.5,93.5,b'',6.614281
-86.5,94.5,b'',6.62312
-86.5,95.5,b'',6.635556
-86.5,96.5,b'',6.6460743
-86.5,97.5,b'',6.6514325
-86.5,98.5,b'',6.6557364
-86.5,99.5,b'',6.660201
-86.5,100.5,b'',6.6666017
-86.5,101.5,b'',6.678047
-86.5,102.5,b'',6.6736383
-86.5,103.5,b'',6.678753
-86.5,104.5,b'',6.679361
-86.5,105.5,b'',6.6817665
-86.5,106.5,b'',6.6849504
-86.5,107.5,b'',6.6833997
-86.5,108.5,b'',6.6812515
-86.5,109.5,b'',6.6760097
-86.5,110.5,b'',6.6704073
-86.5,111.5,b'',6.6540174
-86.5,112.5,b'',6.6541553
-86.5,113.5,b'',6.641575
-86.5,114.5,b'',6.6256905
-86.5,115.5,b'',6.6081085
-86.5,116.5,b'',6.5985975
-86.5,117.5,b'',6.585863
-86.5,118.5,b'',6.572226
-86.5,119.5,b'',6.5497484
-86.5,120.5,b'',6.536386
-86.5,121.5,b'',6.5204782
-86.5,122.5,b'',6.4939184
-86.5,123.5,b'',6.4727383
-86.5,124.5,b'',6.456763
-86.5,125.5,b'',6.429712
-86.5,126.5,b'',6.4066954
-86.5,127.5,b'',6.375091
-86.5,128.5,b'',6.346642
-86.5,129.5,b'',6.321302
-86.5,130.5,b'',6.3014855
-86.5,131.5,b'',6.270627
-86.5,132.5,b'',6.251656
-86.5,133.5,b'',6.223831
-86.5,134.5,b'',6.1961265
-86.5,135.5,b'',6.1743226
-86.5,136.5,b'',6.145555
-86.5,137.5,b'',6.1268787
-86.5,138.5,b'',6.10306
-86.5,139.5,b'',6.0763474
-86.5,140.5,b'',6.05114
-86.5,141.5,b'',6.0304832
-86.5,142.5,b'',6.0075126
-86.5,143.5,b'',5.9948745
-86.5,144.5,b'',5.9745626
-86.5,145.5,b'',5.949776
-86.5,146.5,b'',5.9293513
-86.5,147.5,b'',5.9073334
-86.5,148.5,b'',5.879721
-86.5,149.5,b'',5.856051
-86.5,150.5,b'',5.8387604
-86.5,151.5,b'',5.814856
-86.5,152.5,b'',5.8025646
-86.5,153.5,b'',5.7774463
-86.5,154.5,b'',5.758927
-86.5,155.5,b'',5.7314835
-86.5,156.5,b'',5.703946
-86.5,157.5,b'',5.67596
-86.5,158.5,b'',5.652367
-86.5,159.5,b'',5.6157722
-86.5,160.5,b'',5.598583
-86.5,161.5,b'',5.5819798
-86.5,162.5,b'',5.559977
-86.5,163.5,b'',5.554269
-86.5,164.5,b'',5.537474
-86.5,165.5,b'',5.5308723
-86.5,166.5,b'',5.5125203
-86.5,167.5,b'',5.4877124
-86.5,168.5,b'',5.472162
-86.5,169.5,b'',5.453336
-86.5,170.5,b'',5.4374557
-86.5,171.5,b'',5.424841
-86.5,172.5,b'',5.4124336
-86.5,173.5,b'',5.408414
-86.5,174.5,b'',5.396798
-86.5,175.5,b'',5.389996
-86.5,176.5,b'',5.372239
-86.5,177.5,b'',5.360905
-86.5,178.5,b'',5.3508015
-86.5,179.5,b'',5.3192463
-85.5,-179.5,b'',4.9761305
-85.5,-178.5,b'',4.9709578
-85.5,-177.5,b'',4.959041
-85.5,-176.5,b'',4.9584002
-85.5,-175.5,b'',4.951071
-85.5,-174.5,b'',4.9439087
-85.5,-173.5,b'',4.941946
-85.5,-172.5,b'',4.940816
-85.5,-171.5,b'',4.935761
-85.5,-170.5,b'',4.9375052
-85.5,-169.5,b'',4.931734
-85.5,-168.5,b'',4.9168053
-85.5,-167.5,b'',4.9132023
-85.5,-166.5,b'',4.9132195
-85.5,-165.5,b'',4.9135613
-85.5,-164.5,b'',4.9203696
-85.5,-163.5,b'',4.925106
-85.5,-162.5,b'',4.945405
-85.5,-161.5,b'',4.954516
-85.5,-160.5,b'',4.956459
-85.5,-159.5,b'',4.9634285
-85.5,-158.5,b'',4.959905
-85.5,-157.5,b'',4.9822707
-85.5,-156.5,b'',4.991333
-85.5,-155.5,b'',5.0016775
-85.5,-154.5,b'',5.0124364
-85.5,-153.5,b'',5.028202
-85.5,-152.5,b'',5.0307317
-85.5,-151.5,b'',5.0215816
-85.5,-150.5,b'',5.007388
-85.5,-149.5,b'',4.9863477
-85.5,-148.5,b'',4.986839
-85.5,-147.5,b'',4.9712653
-85.5,-146.5,b'',4.9602184
-85.5,-145.5,b'',4.9479837
-85.5,-144.5,b'',4.9619713
-85.5,-143.5,b'',4.9618344
-85.5,-142.5,b'',4.959427
-85.5,-141.5,b'',4.954072
-85.5,-140.5,b'',4.9470177
-85.5,-139.5,b'',4.9513845
-85.5,-138.5,b'',4.9721103
-85.5,-137.5,b'',4.9675694
-85.5,-136.5,b'',4.9592915
-85.5,-135.5,b'',4.9550815
-85.5,-134.5,b'',4.946122
-85.5,-133.5,b'',4.946577
-85.5,-132.5,b'',4.9468393
-85.5,-131.5,b'',4.9465947
-85.5,-130.5,b'',4.9554963
-85.5,-129.5,b'',4.960567
-85.5,-128.5,b'',4.9598775
-85.5,-127.5,b'',4.96796
-85.5,-126.5,b'',4.9739113
-85.5,-125.5,b'',4.978984
-85.5,-124.5,b'',4.994779
-85.5,-123.5,b'',5.0074277
-85.5,-122.5,b'',5.027241
-85.5,-121.5,b'',5.0483203
-85.5,-120.5,b'',5.0680065
-85.5,-119.5,b'',5.084642
-85.5,-118.5,b'',5.110207
-85.5,-117.5,b'',5.1281943
-85.5,-116.5,b'',5.1503596
-85.5,-115.5,b'',5.1819196
-85.5,-114.5,b'',5.2083116
-85.5,-113.5,b'',5.2446637
-85.5,-112.5,b'',5.2759285
-85.5,-111.5,b'',5.3047476
-85.5,-110.5,b'',5.347757
-85.5,-109.5,b'',5.3745527
-85.5,-108.5,b'',5.414946
-85.5,-107.5,b'',5.447689
-85.5,-106.5,b'',5.4699802
-85.5,-105.5,b'',5.5033593
-85.5,-104.5,b'',5.524296
-85.5,-103.5,b'',5.546041
-85.5,-102.5,b'',5.553589
-85.5,-101.5,b'',5.575568
-85.5,-100.5,b'',5.5742116
-85.5,-99.5,b'',5.587696
-85.5,-98.5,b'',5.5889883
-85.5,-97.5,b'',5.595258
-85.5,-96.5,b'',5.596653
-85.5,-95.5,b'',5.5985117
-85.5,-94.5,b'',5.58308
-85.5,-93.5,b'',5.572273
-85.5,-92.5,b'',5.546586
-85.5,-91.5,b'',5.5453005
-85.5,-90.5,b'',5.543704
-85.5,-89.5,b'',5.5464168
-85.5,-88.5,b'',5.5406413
-85.5,-87.5,b'',5.542325
-85.5,-86.5,b'',5.5372925
-85.5,-85.5,b'',5.5392375
-85.5,-84.5,b'',5.5507183
-85.5,-83.5,b'',5.5570183
-85.5,-82.5,b'',5.5765004
-85.5,-81.5,b'',5.5860915
-85.5,-80.5,b'',5.602575
-85.5,-79.5,b'',5.616693
-85.5,-78.5,b'',5.6445866
-85.5,-77.5,b'',5.662947
-85.5,-76.5,b'',5.6822166
